seed,noV,rhsMin,rhsMax,cMin,cMax,fMin,fMax,supplyNodes,demandNodes, totSupply, avgFC
33075,110,959,1918,0,20,19131,57393,5,4,6493.0,3702.88249546
33076,90,851,1702,0,20,16951,50853,3,4,3880.0,3611.61040444
33077,82,387,774,0,20,18676,56028,4,4,2514.0,4070.69327562
33078,42,263,526,0,20,10631,31893,4,2,855.0,2046.22649945
33079,38,104,208,0,20,4506,13518,4,5,620.0,799.922202245
33080,44,799,1598,0,20,1686,5058,4,1,1458.0,293.56138767
33081,98,487,974,0,20,15121,45363,6,3,2341.0,3116.31671122
33082,56,364,728,0,20,13266,39798,3,2,1405.0,2527.58050931
33083,96,143,286,0,20,5751,17253,5,3,490.0,1185.8499409
33084,132,758,1516,0,20,10056,30168,6,4,3431.0,2141.68095538
33085,98,479,958,0,20,19486,58458,2,1,684.0,3668.57839901
33086,62,257,514,0,20,9131,27393,5,3,1306.0,1733.13682312
33087,66,61,122,0,20,9866,29598,3,2,241.0,1866.94779239
33088,38,220,440,0,20,856,2568,4,2,395.0,190.682275371
33089,66,27,54,0,20,6266,18798,4,3,131.0,1110.20004875
33090,60,850,1700,0,20,11736,35208,4,3,5202.0,2058.366408
33091,112,644,1288,0,20,2411,7233,5,3,2583.0,439.859413073
33092,112,609,1218,0,20,6721,20163,3,2,1941.0,1244.64235501
33093,50,649,1298,0,20,14226,42678,3,2,1542.0,2735.60333486
33094,104,881,1762,0,20,3851,11553,4,1,1463.0,762.256630932
33095,86,754,1508,0,20,12721,38163,5,1,6518.0,2724.38831375
33096,22,943,1886,0,20,9416,28248,4,2,2788.0,1500.98343509
33097,114,938,1876,0,20,3946,11838,3,2,2402.0,805.576609194
33098,60,302,604,0,20,19286,57858,2,1,920.0,4072.97736702
33099,28,509,1018,0,20,7096,21288,2,2,1967.0,1337.30180094
33100,68,49,98,0,20,16701,50103,6,1,78.0,3403.44779727
33101,104,986,1972,0,20,10866,32598,4,2,5540.0,2180.96160857
33102,24,205,410,0,20,10791,32373,4,3,1061.0,2059.85224962
33103,38,498,996,0,20,14731,44193,3,3,2079.0,3166.67251944
33104,82,945,1890,0,20,12246,36738,3,2,2823.0,2074.6984156
33105,32,799,1598,0,20,16866,50598,4,2,2004.0,4165.21872823
33106,70,18,36,0,20,11301,33903,4,3,65.0,2234.51088952
33107,72,150,300,0,20,18211,54633,3,2,638.0,3753.8415513
33108,132,421,842,0,20,14976,44928,3,4,2049.0,3206.6220153
33109,102,851,1702,0,20,7576,22728,4,3,5152.0,1518.20864238
33110,48,162,324,0,20,12901,38703,5,3,1242.0,2868.50367817
33111,58,264,528,0,20,12076,36228,7,3,1082.0,2163.40551367
33112,124,201,402,0,20,2786,8358,5,1,229.0,539.544244017
33113,76,286,572,0,20,7126,21378,1,2,439.0,1479.27030529
33114,44,275,550,0,20,9076,27228,2,2,1010.0,1850.89691342
33115,92,105,210,0,20,2096,6288,4,2,262.0,436.502346854
33116,42,477,954,0,20,4011,12033,2,2,712.0,764.971484157
33117,42,642,1284,0,20,14241,42723,6,2,2098.0,2474.00154108
33118,72,101,202,0,20,2441,7323,5,3,452.0,544.050817069
33119,40,124,248,0,20,1506,4518,3,3,409.0,340.241202235
33120,86,471,942,0,20,16606,49818,4,4,2779.0,2881.42493032
33121,116,701,1402,0,20,8096,24288,4,4,3353.0,1542.005434
33122,44,749,1498,0,20,7821,23463,3,2,2683.0,1640.56958018
33123,42,778,1556,0,20,18246,54738,5,2,2176.0,5376.67933463
33124,42,421,842,0,20,14731,44193,5,2,1179.0,3275.6923598
33125,50,347,694,0,20,10176,30528,4,1,610.0,2102.89132655
33126,86,451,902,0,20,5071,15213,4,2,2651.0,1110.10244528
33127,72,299,598,0,20,4616,13848,1,2,504.0,864.79023688
33128,34,634,1268,0,20,12796,38388,3,2,1625.0,2210.034785
33129,96,705,1410,0,20,16131,48393,5,3,2881.0,3155.62852844
33130,30,992,1984,0,20,6226,18678,4,1,1789.0,1796.28583928
33131,126,104,208,0,20,19061,57183,2,2,307.0,3499.85464469
33132,100,110,220,0,20,11926,35778,5,2,781.0,2257.35907715
33133,74,874,1748,0,20,4401,13203,6,1,1122.0,936.425597842
33134,80,53,106,0,20,11181,33543,4,2,101.0,2253.74662882
33135,104,619,1238,0,20,8466,25398,3,3,2862.0,1625.81148004
33136,44,986,1972,0,20,10376,31128,4,3,4614.0,1913.81920627
33137,88,575,1150,0,20,10671,32013,8,2,1840.0,2111.6291695
33138,66,323,646,0,20,17536,52608,5,3,1468.0,3415.11734776
33139,66,796,1592,0,20,14151,42453,2,2,3011.0,3340.39065884
33140,54,478,956,0,20,16796,50388,2,2,1064.0,3197.05456291
33141,40,970,1940,0,20,15381,46143,4,2,1988.0,2774.05274134
33142,110,337,674,0,20,6891,20673,5,2,2618.0,1367.39893661
33143,132,720,1440,0,20,8501,25503,5,1,1015.0,1587.28944597
33144,124,37,74,0,20,2826,8478,2,1,98.0,566.191763238
33145,52,127,254,0,20,14821,44463,4,2,769.0,2596.67157534
33146,32,571,1142,0,20,18886,56658,2,3,1413.0,3594.32565755
33147,22,219,438,0,20,7956,23868,2,2,693.0,1572.22932173
33148,86,714,1428,0,20,6491,19473,4,1,4192.0,1256.61229613
33149,28,383,766,0,20,11856,35568,3,3,1596.0,2255.59940255
33150,32,879,1758,0,20,2446,7338,2,3,2520.0,528.479229678
33151,86,298,596,0,20,9571,28713,4,3,2150.0,1872.03642213
33152,110,550,1100,0,20,856,2568,5,5,3460.0,174.723066257
33153,26,57,114,0,20,15256,45768,5,4,460.0,3634.08452537
33154,48,692,1384,0,20,13736,41208,2,3,2325.0,2668.93620009
33155,106,701,1402,0,20,19926,59778,2,4,2606.0,3778.39144271
33156,42,410,820,0,20,4911,14733,5,5,2816.0,991.874058457
33157,122,444,888,0,20,19456,58368,3,4,2190.0,4139.94313119
33158,60,767,1534,0,20,17586,52758,3,3,3022.0,3817.50011842
33159,40,186,372,0,20,9456,28368,3,1,255.0,2020.89681651
33160,30,619,1238,0,20,2806,8418,4,2,3642.0,546.884904859
33161,40,431,862,0,20,15006,45018,4,1,796.0,2325.1575692
33162,86,368,736,0,20,5036,15108,4,3,2122.0,1008.55789759
33163,46,965,1930,0,20,13076,39228,2,2,3105.0,2865.52265544
33164,52,255,510,0,20,15011,45033,3,2,768.0,2780.882728
33165,100,879,1758,0,20,4291,12873,3,3,2843.0,840.01876693
33166,112,560,1120,0,20,14066,42198,5,3,4233.0,2712.86140839
33167,92,227,454,0,20,12941,38823,2,2,760.0,2553.3282986
33168,22,273,546,0,20,15021,45063,5,3,984.0,3018.35499525
33169,50,984,1968,0,20,17751,53253,3,3,3474.0,3045.12444256
33170,84,451,902,0,20,10346,31038,4,2,1225.0,1770.67901505
33171,120,437,874,0,20,14026,42078,5,2,1241.0,2726.69609623
33172,24,516,1032,0,20,8906,26718,5,1,4094.0,2074.77202663
33173,94,296,592,0,20,19631,58893,3,3,1401.0,3739.5058627
33174,116,674,1348,0,20,9836,29508,2,2,2430.0,1854.05422436
33175,54,129,258,0,20,12451,37353,6,1,229.0,2242.69039478
33176,52,808,1616,0,20,14591,43773,4,1,1333.0,2720.09263857
33177,96,126,252,0,20,4886,14658,4,4,770.0,1001.00944478
33178,84,513,1026,0,20,2611,7833,3,2,2181.0,586.645559879
33179,40,647,1294,0,20,811,2433,3,3,2595.0,159.945848197
33180,130,451,902,0,20,2231,6693,6,2,1222.0,429.270081754
33181,112,250,500,0,20,4176,12528,3,2,570.0,803.9711668
33182,112,352,704,0,20,15061,45183,6,1,623.0,2847.86709069
33183,76,632,1264,0,20,12011,36033,3,3,2880.0,2541.35144859
33184,32,781,1562,0,20,3331,9993,6,1,1258.0,605.257573506
33185,126,780,1560,0,20,6536,19608,7,1,997.0,1407.99615251
33186,68,3,6,0,20,11926,35778,1,1,5.0,2187.89782975
33187,86,391,782,0,20,10116,30348,3,1,1575.0,1826.51701023
33188,54,658,1316,0,20,4796,14388,6,3,6413.0,1046.25406252
33189,120,714,1428,0,20,4256,12768,4,3,2386.0,816.509112441
33190,26,202,404,0,20,10611,31833,4,1,338.0,1617.49923873
33191,94,184,368,0,20,10076,30228,3,3,864.0,2018.33620941
33192,38,920,1840,0,20,1886,5658,4,4,4091.0,433.031001187
33193,34,195,390,0,20,13786,41358,3,2,641.0,2705.21117362
33194,28,730,1460,0,20,13301,39903,4,3,3022.0,2690.01637314
33195,50,418,836,0,20,17606,52818,5,2,1060.0,3942.6751056
33196,48,88,176,0,20,5891,17673,5,4,765.0,1202.81542246
33197,106,65,130,0,20,4081,12243,3,3,198.0,791.704831921
33198,106,548,1096,0,20,7076,21228,2,2,1173.0,1533.63116354
33199,102,749,1498,0,20,14886,44658,5,3,2773.0,3258.55902553
33200,114,799,1598,0,20,1081,3243,1,1,1333.0,218.310659147
33201,86,96,192,0,20,5331,15993,5,2,301.0,931.973228043
33202,70,538,1076,0,20,19256,57768,3,3,2688.0,3864.03856215
33203,114,315,630,0,20,17661,52983,5,2,2405.0,3659.52826401
33204,84,821,1642,0,20,1306,3918,5,1,6514.0,269.717322117
33205,126,274,548,0,20,9881,29643,5,2,837.0,2129.49386731
33206,98,840,1680,0,20,11231,33693,2,3,2696.0,2380.23029622
33207,72,526,1052,0,20,1086,3258,4,1,949.0,217.574561933
33208,126,589,1178,0,20,8271,24813,4,1,1134.0,1736.61110429
33209,70,308,616,0,20,14521,43563,6,2,913.0,3288.87167191
33210,88,237,474,0,20,5496,16488,3,3,1055.0,1166.45103445
33211,58,100,200,0,20,5936,17808,3,2,291.0,1069.35338308
33212,128,341,682,0,20,10881,32643,2,1,451.0,2286.42822007
33213,98,731,1462,0,20,4856,14568,2,2,2066.0,940.050558566
33214,82,194,388,0,20,3541,10623,3,2,859.0,660.670717929
33215,130,75,150,0,20,5781,17343,4,2,224.0,1138.35661556
33216,50,296,592,0,20,17291,51873,5,4,1502.0,3417.84228787
33217,86,264,528,0,20,19746,59238,6,5,1905.0,4092.77676169
33218,42,118,236,0,20,14591,43773,4,2,172.0,3032.51310543
33219,76,853,1706,0,20,6421,19263,5,2,1854.0,1260.91734756
33220,114,813,1626,0,20,9751,29253,2,1,2906.0,1889.28684404
33221,58,611,1222,0,20,7311,21933,4,1,828.0,1506.16684541
33222,26,520,1040,0,20,13541,40623,6,2,1081.0,2663.48760352
33223,118,316,632,0,20,11726,35178,2,1,484.0,2361.14136645
33224,96,216,432,0,20,3396,10188,7,2,741.0,664.09146774
33225,28,518,1036,0,20,6296,18888,3,4,2538.0,1296.31545262
33226,132,749,1498,0,20,14881,44643,3,3,3802.0,2875.68903816
33227,26,315,630,0,20,18271,54813,5,2,2445.0,3793.06882036
33228,124,53,106,0,20,19896,59688,4,2,175.0,3654.45921395
33229,128,742,1484,0,20,1046,3138,5,1,1212.0,209.212795874
33230,80,109,218,0,20,12571,37713,4,1,197.0,2460.44011195
33231,50,448,896,0,20,5426,16278,3,1,2267.0,1133.24348085
33232,78,907,1814,0,20,16231,48693,5,1,7421.0,3323.20064278
33233,116,615,1230,0,20,14466,43398,5,1,819.0,3285.00525619
33234,86,877,1754,0,20,3951,11853,4,2,2995.0,690.242346317
33235,26,541,1082,0,20,14716,44148,2,2,1329.0,2921.75969375
33236,102,102,204,0,20,14036,42108,2,2,259.0,2722.84251784
33237,62,654,1308,0,20,431,1293,4,2,1793.0,74.7466311075
33238,110,223,446,0,20,17151,51453,3,2,949.0,3325.46593778
33239,44,573,1146,0,20,7356,22068,5,2,1712.0,1297.08572678
33240,28,285,570,0,20,2311,6933,4,2,895.0,409.501702648
33241,32,248,496,0,20,8416,25248,7,2,804.0,1484.87328769
33242,76,705,1410,0,20,11031,33093,2,1,2199.0,2157.37593205
33243,32,676,1352,0,20,11991,35973,3,2,2995.0,2386.85488624
33244,52,345,690,0,20,19746,59238,3,2,1553.0,4197.38269697
33245,48,15,30,0,20,4731,14193,4,2,33.0,1039.60636371
33246,38,161,322,0,20,7986,23958,4,2,381.0,1644.37979348
33247,130,545,1090,0,20,18731,56193,3,3,2460.0,4061.45716696
33248,126,592,1184,0,20,5391,16173,3,2,1225.0,1127.91394545
33249,34,475,950,0,20,10346,31038,4,3,2900.0,2280.05292166
33250,38,913,1826,0,20,8691,26073,4,4,4428.0,1678.51178663
33251,42,451,902,0,20,6626,19878,5,3,1495.0,1382.36589606
33252,132,192,384,0,20,6331,18993,4,1,350.0,1264.44409591
33253,86,175,350,0,20,5551,16653,4,4,1005.0,1025.90503358
33254,48,929,1858,0,20,9666,28998,7,3,4138.0,1831.75182868
33255,30,643,1286,0,20,8026,24078,4,2,1374.0,1430.77873278
33256,54,342,684,0,20,11366,34098,3,4,1495.0,2628.4965829
33257,108,145,290,0,20,17091,51273,2,3,500.0,3642.83190313
33258,86,307,614,0,20,10086,30258,5,1,517.0,1845.47506577
33259,114,408,816,0,20,16681,50043,5,2,994.0,3273.14289675
33260,130,791,1582,0,20,466,1398,4,3,4799.0,96.2556506951
33261,94,508,1016,0,20,6446,19338,5,1,783.0,1369.70853466
33262,90,927,1854,0,20,14621,43863,3,3,4717.0,2669.21896681
33263,46,735,1470,0,20,2086,6258,3,4,3434.0,433.800579691
33264,116,630,1260,0,20,291,873,4,2,4106.0,55.3671477288
33265,60,448,896,0,20,6391,19173,5,2,1360.0,1182.16857817
33266,118,49,98,0,20,14616,43848,4,1,284.0,2986.11683201
33267,58,24,48,0,20,19536,58608,5,3,108.0,3697.67010508
33268,122,431,862,0,20,7106,21318,3,1,641.0,1456.46326808
33269,94,305,610,0,20,17286,51858,4,3,1466.0,3540.07700009
33270,42,634,1268,0,20,19661,58983,5,4,3331.0,5388.8591363
33271,126,842,1684,0,20,17756,53268,4,3,3855.0,3836.17450982
33272,126,730,1460,0,20,361,1083,3,3,2305.0,78.0781298798
33273,38,266,532,0,20,5386,16158,3,4,1351.0,1002.1713494
33274,94,942,1884,0,20,4226,12678,6,1,1431.0,889.308622306
33275,42,576,1152,0,20,5686,17058,1,2,951.0,1147.47818395
33276,114,973,1946,0,20,14841,44523,7,4,5505.0,3106.83080927
33277,60,259,518,0,20,3461,10383,7,3,889.0,665.602970323
33278,88,215,430,0,20,18256,54768,3,2,851.0,3467.58337068
33279,80,728,1456,0,20,15886,47658,5,2,2126.0,2999.59701296
33280,62,151,302,0,20,6441,19323,6,4,805.0,1349.43751631
33281,60,695,1390,0,20,1401,4203,2,3,2200.0,276.264314856
33282,38,565,1130,0,20,6211,18633,6,1,1040.0,1245.90740907
33283,34,68,136,0,20,16996,50988,3,2,340.0,3136.29195139
33284,54,95,190,0,20,7641,22923,4,3,403.0,1600.35503004
33285,116,393,786,0,20,18346,55038,2,3,1348.0,3592.71331049
33286,24,408,816,0,20,8891,26673,5,2,2889.0,1816.49605782
33287,72,865,1730,0,20,8061,24183,3,4,4459.0,1668.21778452
33288,64,673,1346,0,20,4091,12273,2,2,1109.0,887.680315526
33289,26,484,968,0,20,16416,49248,5,4,3754.0,2951.7458737
33290,46,323,646,0,20,13521,40563,1,2,467.0,2081.00654725
33291,34,307,614,0,20,19211,57633,4,3,1712.0,4379.37756601
33292,32,523,1046,0,20,2736,8208,2,2,1116.0,487.406527884
33293,86,84,168,0,20,2361,7083,5,4,572.0,541.119791651
33294,38,517,1034,0,20,11436,34308,4,3,1867.0,2569.66112811
33295,82,205,410,0,20,10276,30828,2,1,298.0,2119.63791992
33296,118,688,1376,0,20,1176,3528,5,5,3817.0,230.021435324
33297,92,809,1618,0,20,7061,21183,3,3,2157.0,1427.12427153
33298,74,342,684,0,20,3171,9513,7,2,1111.0,719.647578597
33299,114,813,1626,0,20,17066,51198,4,2,1770.0,3257.953716
33300,64,190,380,0,20,3461,10383,5,5,1536.0,668.03212838
33301,52,59,118,0,20,8676,26028,6,2,503.0,1562.79363337
33302,60,454,908,0,20,1786,5358,4,2,2424.0,332.948457223
33303,98,762,1524,0,20,14826,44478,4,3,4691.0,2637.83978239
33304,114,367,734,0,20,10231,30693,2,2,781.0,2088.50586435
33305,44,502,1004,0,20,9631,28893,5,3,2437.0,1872.01097806
33306,116,840,1680,0,20,8321,24963,3,3,2556.0,1745.94042799
33307,88,703,1406,0,20,3636,10908,4,4,4508.0,851.805918837
33308,98,879,1758,0,20,8756,26268,3,4,4498.0,1969.20377542
33309,104,208,416,0,20,17796,53388,2,1,362.0,3492.65196854
33310,86,517,1034,0,20,5931,17793,3,4,2704.0,1155.28295418
33311,40,389,778,0,20,11636,34908,3,2,1973.0,2383.29054295
33312,94,713,1426,0,20,15831,47493,5,1,1045.0,2536.52472749
33313,104,508,1016,0,20,9111,27333,4,3,1923.0,2053.03740783
33314,66,967,1934,0,20,2226,6678,5,1,1640.0,452.039819974
33315,98,753,1506,0,20,3086,9258,8,1,1385.0,695.236268721
33316,74,312,624,0,20,5081,15243,7,1,3546.0,899.761101
33317,28,578,1156,0,20,9211,27633,8,2,1861.0,1605.788171
33318,80,394,788,0,20,10251,30753,4,1,2394.0,1728.42512965
33319,84,686,1372,0,20,14841,44523,6,1,1316.0,2745.53578682
33320,92,274,548,0,20,17346,52038,3,3,1153.0,3609.31288798
33321,84,852,1704,0,20,3431,10293,5,3,4044.0,815.592350076
33322,22,531,1062,0,20,11156,33468,4,1,946.0,2553.45435218
33323,82,162,324,0,20,13146,39438,2,2,603.0,2190.79447958
33324,36,994,1988,0,20,4056,12168,5,2,3475.0,841.706272078
33325,132,780,1560,0,20,9136,27408,2,2,2355.0,1939.87463336
33326,122,948,1896,0,20,9036,27108,8,1,1794.0,1681.07258265
33327,72,714,1428,0,20,6861,20583,3,2,3607.0,1396.27354637
33328,100,627,1254,0,20,15771,47313,8,3,2990.0,2736.83724642
33329,126,246,492,0,20,7301,21903,3,4,1424.0,1329.95758005
33330,24,329,658,0,20,11786,35358,3,3,1129.0,2378.60869217
33331,50,441,882,0,20,9601,28803,4,2,1209.0,1837.58243052
33332,94,586,1172,0,20,8246,24738,3,2,2826.0,1542.81606279
33333,76,172,344,0,20,9816,29448,3,2,508.0,1936.10532489
33334,114,483,966,0,20,13316,39948,4,4,2755.0,2799.78281527
33335,102,501,1002,0,20,10756,32268,3,3,1577.0,2167.50679715
33336,128,471,942,0,20,4716,14148,3,2,1278.0,1002.30668809
33337,34,572,1144,0,20,2276,6828,5,3,3885.0,530.397231207
33338,24,44,88,0,20,16881,50643,2,2,112.0,3279.18913582
33339,122,561,1122,0,20,15226,45678,3,2,1132.0,2776.17590954
33340,54,254,508,0,20,19406,58218,5,4,1443.0,3651.55002271
33341,102,97,194,0,20,7796,23388,3,2,514.0,1649.10402803
33342,52,844,1688,0,20,7611,22833,2,2,1783.0,1333.41252526
33343,60,787,1574,0,20,8016,24048,3,2,2218.0,1507.51078066
33344,74,920,1840,0,20,19011,57033,1,2,1615.0,3781.51601846
33345,96,436,872,0,20,12411,37233,1,2,766.0,2414.55147413
33346,116,279,558,0,20,17506,52518,4,4,1918.0,3234.35922999
33347,132,348,696,0,20,8586,25758,4,3,2161.0,1624.58777492
33348,96,829,1658,0,20,1201,3603,1,1,1449.0,226.319888143
33349,32,827,1654,0,20,4961,14883,4,4,4480.0,1075.77857493
33350,66,436,872,0,20,401,1203,3,3,2164.0,83.5615890928
33351,132,761,1522,0,20,6856,20568,3,2,2083.0,1239.5169399
33352,120,29,58,0,20,5086,15258,2,3,86.0,1069.17861994
33353,64,658,1316,0,20,3306,9918,4,3,3230.0,616.491313705
33354,50,314,628,0,20,14126,42378,2,2,803.0,3037.17364963
33355,132,730,1460,0,20,12446,37338,2,1,1070.0,2547.58323853
33356,26,595,1190,0,20,5816,17448,3,2,2846.0,1087.87956579
33357,34,562,1124,0,20,11316,33948,4,2,1446.0,1973.35162603
33358,22,69,138,0,20,15181,45543,5,2,465.0,3265.20610542
33359,86,70,140,0,20,18776,56328,4,2,209.0,3246.55192077
33360,90,249,498,0,20,3611,10833,3,4,1394.0,739.844738018
33361,92,664,1328,0,20,371,1113,4,1,1108.0,77.2286507463
33362,50,433,866,0,20,656,1968,3,2,1427.0,136.778944211
33363,132,435,870,0,20,2326,6978,3,3,1569.0,532.411913892
33364,48,141,282,0,20,7621,22863,2,2,359.0,1487.04283965
33365,96,765,1530,0,20,13826,41478,2,3,2346.0,2310.77025771
33366,126,620,1240,0,20,17966,53898,3,2,2382.0,3409.87408424
33367,76,429,858,0,20,18241,54723,2,2,922.0,3666.8415924
33368,30,23,46,0,20,606,1818,4,2,135.0,115.553605026
33369,122,136,272,0,20,18161,54483,4,3,810.0,3332.72422024
33370,94,282,564,0,20,7961,23883,5,4,1558.0,1720.40869701
33371,106,464,928,0,20,2836,8508,4,3,2825.0,527.853097311
33372,80,103,206,0,20,13006,39018,2,3,314.0,2409.98524111
33373,114,474,948,0,20,17701,53103,7,3,1776.0,3477.7577579
33374,82,535,1070,0,20,10536,31608,5,4,3641.0,2156.90707069
33375,64,962,1924,0,20,16836,50508,5,2,2478.0,3326.48336063
33376,66,648,1296,0,20,15551,46653,5,4,5086.0,2743.00746218
33377,72,319,638,0,20,1521,4563,2,3,1159.0,301.489878711
33378,102,372,744,0,20,13981,41943,3,3,1379.0,2962.88763921
33379,88,315,630,0,20,4611,13833,3,3,1190.0,1028.23096151
33380,24,561,1122,0,20,19366,58098,5,1,3770.0,3667.51829414
33381,72,27,54,0,20,6896,20688,2,1,43.0,1521.47798967
33382,50,711,1422,0,20,16851,50553,3,3,2619.0,3348.67128081
33383,36,875,1750,0,20,1016,3048,5,3,3619.0,192.216594159
33384,80,185,370,0,20,1546,4638,4,1,338.0,315.44588701
33385,46,380,760,0,20,14876,44628,4,3,2489.0,3084.05308451
33386,50,781,1562,0,20,10826,32478,3,3,3021.0,1826.56770946
33387,38,276,552,0,20,5681,17043,3,3,1193.0,1014.81754177
33388,100,209,418,0,20,7426,22278,5,4,1516.0,1364.76448607
33389,32,220,440,0,20,1316,3948,4,4,1555.0,194.544746014
33390,124,962,1924,0,20,14126,42378,4,3,3465.0,2805.90368217
33391,110,403,806,0,20,13116,39348,4,3,1761.0,2242.74154287
33392,120,922,1844,0,20,9441,28323,4,2,3084.0,1860.86953414
33393,22,34,68,0,20,10711,32133,3,3,133.0,2375.82541151
33394,72,462,924,0,20,11851,35553,4,4,2227.0,2638.69578159
33395,120,446,892,0,20,7861,23583,3,1,515.0,1614.40427473
33396,74,822,1644,0,20,1386,4158,5,2,2691.0,278.493054362
33397,80,381,762,0,20,16486,49458,4,2,721.0,3016.68892431
33398,34,380,760,0,20,12406,37218,1,2,644.0,2604.22393022
33399,26,395,790,0,20,1261,3783,3,3,1144.0,266.575368826
33400,112,941,1882,0,20,3261,9783,3,2,3099.0,704.406825771
33401,88,235,470,0,20,5076,15228,5,2,771.0,1003.30120783
33402,100,224,448,0,20,5221,15663,4,2,581.0,1050.03267789
33403,128,173,346,0,20,6286,18858,3,2,582.0,1322.76907036
33404,120,596,1192,0,20,11031,33093,6,2,1822.0,2389.16807094
33405,24,605,1210,0,20,17506,52518,4,2,3793.0,3474.92807993
33406,74,91,182,0,20,14461,43383,5,2,643.0,3088.83577003
33407,24,967,1934,0,20,4721,14163,5,4,5338.0,931.607571451
33408,98,154,308,0,20,6026,18078,4,4,730.0,1456.47146582
33409,40,295,590,0,20,2546,7638,4,4,1475.0,553.020008337
33410,52,475,950,0,20,1541,4623,5,3,3785.0,341.3612929
33411,26,577,1154,0,20,111,333,5,2,1471.0,22.2282749084
33412,62,195,390,0,20,14681,44043,5,2,602.0,3545.18570748
33413,68,506,1012,0,20,3826,11478,7,1,744.0,875.543129083
33414,78,625,1250,0,20,7096,21288,3,3,2471.0,1485.25339973
33415,50,107,214,0,20,2541,7623,5,1,184.0,550.531809335
33416,22,890,1780,0,20,10946,32838,4,4,4879.0,2382.72795657
33417,98,73,146,0,20,4581,13743,3,3,381.0,1000.21899336
33418,92,952,1904,0,20,7096,21288,3,2,4690.0,1399.78405055
33419,116,654,1308,0,20,1671,5013,3,2,2160.0,333.024756949
33420,32,312,624,0,20,6211,18633,4,2,1732.0,1216.5409769
33421,36,626,1252,0,20,3706,11118,6,2,1732.0,872.263689023
33422,126,403,806,0,20,13691,41073,4,4,2086.0,2568.02399019
33423,116,882,1764,0,20,7241,21723,4,1,1575.0,1364.79597965
33424,30,113,226,0,20,4841,14523,2,2,282.0,1125.40300676
33425,88,914,1828,0,20,5661,16983,2,3,3107.0,1040.5836101
33426,80,437,874,0,20,386,1158,5,1,650.0,76.5017516929
33427,112,526,1052,0,20,15736,47208,5,3,2215.0,3097.46068395
33428,52,710,1420,0,20,18106,54318,5,4,5186.0,3880.44362307
33429,104,271,542,0,20,2336,7008,3,1,480.0,510.502989996
33430,106,142,284,0,20,11056,33168,5,4,957.0,2356.873948
33431,24,399,798,0,20,18901,56703,3,2,1756.0,3540.01034694
33432,130,279,558,0,20,12446,37338,5,1,446.0,2450.16785218
33433,62,302,604,0,20,8226,24678,5,3,1590.0,1379.92429255
